cid,rho,mu,eta,kappa,topo,seed,optJ,naiJ,dJ,ci_hi,converged,bestlib,bestlib_tag,P,X,T,het_driven,inversion
rho0.5_mu0.1_eta8_kap0.25_bridge_seed4,0.5,0.1,8,0.25,bridge,4,24.066666666666666,29.975,-5.908333333333333,0.0036576571514197556,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_bridge_seed5,0.5,0.1,8,0.25,bridge,5,26.683333333333334,29.441666666666666,-2.7583333333333333,0.13879372166885315,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_bridge_seed6,0.5,0.1,8,0.25,bridge,6,26.658333333333335,35.975,-9.316666666666666,-0.06148373551538981,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_bridge_seed7,0.5,0.1,8,0.25,bridge,7,29.141666666666666,31.275,-2.1333333333333333,0.2075148104810319,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_sbm_seed0,0.5,0.1,8,0.25,sbm,0,23.4,32.725,-9.325,-0.1424061569239827,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_sbm_seed1,0.5,0.1,8,0.25,sbm,1,24.116666666666667,34.09166666666667,-9.975,-0.08812321206622564,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_sbm_seed2,0.5,0.1,8,0.25,sbm,2,22.141666666666666,33.608333333333334,-11.466666666666667,-0.16436229807538016,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_sbm_seed3,0.5,0.1,8,0.25,sbm,3,22.633333333333333,34.708333333333336,-12.075,-0.19144183565402934,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_sbm_seed4,0.5,0.1,8,0.25,sbm,4,24.95,36.125,-11.175,-0.15896483593775665,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_sbm_seed5,0.5,0.1,8,0.25,sbm,5,24.933333333333334,40.108333333333334,-15.175,-0.23168470593563345,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_sbm_seed6,0.5,0.1,8,0.25,sbm,6,26.758333333333333,30.941666666666666,-4.183333333333334,0.09013648345311888,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.25_sbm_seed7,0.5,0.1,8,0.25,sbm,7,17.166666666666668,20.216666666666665,-3.05,0.1475075828219444,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_artic_seed0,0.5,0.1,8,0.5,artic,0,11.041666666666666,45.1,-34.05833333333333,-0.6952065339783556,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap0.5_artic_seed1,0.5,0.1,8,0.5,artic,1,16.766666666666666,55.59166666666667,-38.825,-0.6048454156426031,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap0.5_artic_seed2,0.5,0.1,8,0.5,artic,2,15.675,42.15,-26.475,-0.48112768245359777,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap0.5_artic_seed3,0.5,0.1,8,0.5,artic,3,13.616666666666667,57.34166666666667,-43.725,-0.688841446193801,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap0.5_artic_seed4,0.5,0.1,8,0.5,artic,4,14.666666666666666,38.46666666666667,-23.8,-0.47545916347425293,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap0.5_artic_seed5,0.5,0.1,8,0.5,artic,5,11.65,41.49166666666667,-29.841666666666665,-0.6646850562604971,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap0.5_artic_seed6,0.5,0.1,8,0.5,artic,6,20.983333333333334,46.24166666666667,-25.258333333333333,-0.3928385298827559,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap0.5_artic_seed7,0.5,0.1,8,0.5,artic,7,10.741666666666667,34.71666666666667,-23.975,-0.6115493342315013,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap0.5_bridge_seed0,0.5,0.1,8,0.5,bridge,0,53.28333333333333,46.53333333333333,6.75,0.4523747537938794,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_bridge_seed1,0.5,0.1,8,0.5,bridge,1,43.891666666666666,35.025,8.866666666666667,0.5427569726150696,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_bridge_seed2,0.5,0.1,8,0.5,bridge,2,51.09166666666667,36.6,14.491666666666667,0.8018513943503133,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_bridge_seed3,0.5,0.1,8,0.5,bridge,3,41.24166666666667,40.291666666666664,0.95,0.2635705707778218,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_bridge_seed4,0.5,0.1,8,0.5,bridge,4,32.25833333333333,30.258333333333333,2.0,0.3297898644000353,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_bridge_seed5,0.5,0.1,8,0.5,bridge,5,35.44166666666667,29.658333333333335,5.783333333333333,0.5066939514069464,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_bridge_seed6,0.5,0.1,8,0.5,bridge,6,35.65,36.325,-0.675,0.24441046133925662,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_bridge_seed7,0.5,0.1,8,0.5,bridge,7,38.81666666666667,31.283333333333335,7.533333333333333,0.6125683596417312,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_sbm_seed0,0.5,0.1,8,0.5,sbm,0,32.275,33.84166666666667,-1.5666666666666667,0.14294624158494051,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_sbm_seed1,0.5,0.1,8,0.5,sbm,1,32.90833333333333,35.15,-2.2416666666666667,0.2058282960293622,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_sbm_seed2,0.5,0.1,8,0.5,sbm,2,30.716666666666665,34.75,-4.033333333333333,0.1191547856002913,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_sbm_seed3,0.5,0.1,8,0.5,sbm,3,30.641666666666666,36.233333333333334,-5.591666666666667,0.05348472711934093,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_sbm_seed4,0.5,0.1,8,0.5,sbm,4,35.416666666666664,37.69166666666667,-2.275,0.14414349758796735,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_sbm_seed5,0.5,0.1,8,0.5,sbm,5,34.575,41.68333333333333,-7.108333333333333,0.031201250966159097,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_sbm_seed6,0.5,0.1,8,0.5,sbm,6,37.516666666666666,31.191666666666666,6.325,0.5183459504381986,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap0.5_sbm_seed7,0.5,0.1,8,0.5,sbm,7,22.966666666666665,20.258333333333333,2.7083333333333335,0.5398086879372885,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_artic_seed0,0.5,0.1,8,1.0,artic,0,11.875,45.233333333333334,-33.358333333333334,-0.6602723822140246,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_artic_seed1,0.5,0.1,8,1.0,artic,1,20.7,55.708333333333336,-35.00833333333333,-0.49398177540093413,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_artic_seed2,0.5,0.1,8,1.0,artic,2,19.225,42.266666666666666,-23.041666666666668,-0.3377729219092752,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_artic_seed3,0.5,0.1,8,1.0,artic,3,15.616666666666667,57.34166666666667,-41.725,-0.6293449817915913,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_artic_seed4,0.5,0.1,8,1.0,artic,4,18.3,38.46666666666667,-20.166666666666668,-0.3209673477190219,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_artic_seed5,0.5,0.1,8,1.0,artic,5,13.65,41.608333333333334,-27.958333333333332,-0.5891051199050069,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_artic_seed6,0.5,0.1,8,1.0,artic,6,28.133333333333333,46.24166666666667,-18.108333333333334,-0.16991241333856172,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_artic_seed7,0.5,0.1,8,1.0,artic,7,11.825,34.71666666666667,-22.891666666666666,-0.5613633039112872,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_bridge_seed0,0.5,0.1,8,1.0,bridge,0,80.13333333333334,49.71666666666667,30.416666666666668,1.0563274295105827,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_bridge_seed1,0.5,0.1,8,1.0,bridge,1,64.125,36.475,27.65,1.1966065950688247,False,delay8,T,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_bridge_seed2,0.5,0.1,8,1.0,bridge,2,77.04166666666667,37.78333333333333,39.25833333333333,1.6370548768631321,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_bridge_seed3,0.5,0.1,8,1.0,bridge,3,62.55833333333333,42.225,20.333333333333332,0.8332904338999255,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_bridge_seed4,0.5,0.1,8,1.0,bridge,4,44.5,30.825,13.675,0.8314410324106004,False,delay8,T,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_bridge_seed5,0.5,0.1,8,1.0,bridge,5,50.81666666666667,30.091666666666665,20.725,1.1083670718469836,False,delay8,T,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_bridge_seed6,0.5,0.1,8,1.0,bridge,6,53.63333333333333,37.025,16.608333333333334,0.8432706609290522,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_bridge_seed7,0.5,0.1,8,1.0,bridge,7,58.166666666666664,31.3,26.866666666666667,1.4187602124183005,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_sbm_seed0,0.5,0.1,8,1.0,sbm,0,50.025,36.075,13.95,0.672634354502087,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_sbm_seed1,0.5,0.1,8,1.0,sbm,1,50.49166666666667,37.266666666666666,13.225,0.7547926754170717,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_sbm_seed2,0.5,0.1,8,1.0,sbm,2,47.8,37.03333333333333,10.766666666666667,0.5968388918286109,False,delay8,T,1,0,1,0,0
rho0.5_mu0.1_eta8_kap1_sbm_seed3,0.5,0.1,8,1.0,sbm,3,46.65833333333333,39.28333333333333,7.375,0.49262997633595784,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_sbm_seed4,0.5,0.1,8,1.0,sbm,4,56.35,40.825,15.525,0.6914537735755542,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_sbm_seed5,0.5,0.1,8,1.0,sbm,5,53.858333333333334,44.325,9.533333333333333,0.5259876470837456,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_sbm_seed6,0.5,0.1,8,1.0,sbm,6,59.03333333333333,31.608333333333334,27.425,1.3636917249417242,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.1_eta8_kap1_sbm_seed7,0.5,0.1,8,1.0,sbm,7,32.083333333333336,20.341666666666665,11.741666666666667,1.1799596205388623,False,delay8,T,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.25_artic_seed0,0.5,0.2,16,0.25,artic,0,10.958333333333334,45.233333333333334,-34.275,-0.7006341291798014,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.25_artic_seed1,0.5,0.2,16,0.25,artic,1,17.533333333333335,56.733333333333334,-39.2,-0.5868676036956675,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.25_artic_seed2,0.5,0.2,16,0.25,artic,2,16.766666666666666,42.825,-26.058333333333334,-0.44138505278985596,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.25_artic_seed3,0.5,0.2,16,0.25,artic,3,14.15,58.141666666666666,-43.99166666666667,-0.6696272423141818,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.25_artic_seed4,0.5,0.2,16,0.25,artic,4,15.25,38.46666666666667,-23.216666666666665,-0.4482516099966547,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.25_artic_seed5,0.5,0.2,16,0.25,artic,5,11.783333333333333,43.166666666666664,-31.383333333333333,-0.6732587638928391,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.25_artic_seed6,0.5,0.2,16,0.25,artic,6,21.875,46.708333333333336,-24.833333333333332,-0.3658583785878601,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.25_artic_seed7,0.5,0.2,16,0.25,artic,7,10.733333333333333,34.71666666666667,-23.983333333333334,-0.6111735489639393,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.25_bridge_seed0,0.5,0.2,16,0.25,bridge,0,57.725,52.141666666666666,5.583333333333333,0.4400745177805752,False,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_bridge_seed1,0.5,0.2,16,0.25,bridge,1,45.225,37.166666666666664,8.058333333333334,0.5150428318844618,False,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_bridge_seed2,0.5,0.2,16,0.25,bridge,2,55.5,39.34166666666667,16.158333333333335,0.8715104751223431,False,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_bridge_seed3,0.5,0.2,16,0.25,bridge,3,43.18333333333333,43.791666666666664,-0.6083333333333333,0.2334293590411506,True,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_bridge_seed4,0.5,0.2,16,0.25,bridge,4,34.733333333333334,33.025,1.7083333333333333,0.36601529089476065,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.25_bridge_seed5,0.5,0.2,16,0.25,bridge,5,38.61666666666667,30.841666666666665,7.775,0.606641387708748,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.25_bridge_seed6,0.5,0.2,16,0.25,bridge,6,36.99166666666667,38.375,-1.3833333333333333,0.2488266209273522,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.25_bridge_seed7,0.5,0.2,16,0.25,bridge,7,40.375,31.941666666666666,8.433333333333334,0.6351016365631897,False,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_sbm_seed0,0.5,0.2,16,0.25,sbm,0,33.61666666666667,39.291666666666664,-5.675,0.12164720557658461,True,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_sbm_seed1,0.5,0.2,16,0.25,sbm,1,36.3,39.03333333333333,-2.7333333333333334,0.20985207830432984,True,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_sbm_seed2,0.5,0.2,16,0.25,sbm,2,50.4,53.40833333333333,-3.0083333333333333,0.20093209952015775,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.25_sbm_seed3,0.5,0.2,16,0.25,sbm,3,41.40833333333333,41.666666666666664,-0.25833333333333336,0.3203117022010886,True,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_sbm_seed4,0.5,0.2,16,0.25,sbm,4,38.825,41.31666666666667,-2.4916666666666667,0.24296508665534014,True,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_sbm_seed5,0.5,0.2,16,0.25,sbm,5,43.325,40.666666666666664,2.658333333333333,0.35210255544445984,False,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_sbm_seed6,0.5,0.2,16,0.25,sbm,6,35.108333333333334,38.233333333333334,-3.125,0.22823491661946685,True,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.25_sbm_seed7,0.5,0.2,16,0.25,sbm,7,59.31666666666667,79.21666666666667,-19.9,-0.09966405085947964,True,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.5_artic_seed0,0.5,0.2,16,0.5,artic,0,11.375,45.3,-33.925,-0.6833225896947019,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.5_artic_seed1,0.5,0.2,16,0.5,artic,1,19.5,56.791666666666664,-37.291666666666664,-0.532724363629317,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.5_artic_seed2,0.5,0.2,16,0.5,artic,2,18.541666666666668,42.88333333333333,-24.341666666666665,-0.37063809790607843,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.5_artic_seed3,0.5,0.2,16,0.5,artic,3,15.15,58.141666666666666,-42.99166666666667,-0.6405173277012814,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.5_artic_seed4,0.5,0.2,16,0.5,artic,4,17.066666666666666,38.46666666666667,-21.4,-0.37092302686478473,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.5_artic_seed5,0.5,0.2,16,0.5,artic,5,12.783333333333333,43.225,-30.441666666666666,-0.6385316937222781,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.5_artic_seed6,0.5,0.2,16,0.5,artic,6,25.45,46.708333333333336,-21.258333333333333,-0.2553622400525233,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.5_artic_seed7,0.5,0.2,16,0.5,artic,7,11.275,34.71666666666667,-23.441666666666666,-0.587321407118878,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap0.5_bridge_seed0,0.5,0.2,16,0.5,bridge,0,71.88333333333334,53.733333333333334,18.15,0.7402717741304602,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_bridge_seed1,0.5,0.2,16,0.5,bridge,1,57.225,37.891666666666666,19.333333333333332,0.8932691085891065,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_bridge_seed2,0.5,0.2,16,0.5,bridge,2,68.69166666666666,39.93333333333333,28.758333333333333,1.2808016921241865,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_bridge_seed3,0.5,0.2,16,0.5,bridge,3,54.108333333333334,44.75833333333333,9.35,0.5248895009320752,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_bridge_seed4,0.5,0.2,16,0.5,bridge,4,42.925,33.275,9.65,0.6685304946668376,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_bridge_seed5,0.5,0.2,16,0.5,bridge,5,47.375,31.058333333333334,16.316666666666666,0.9605616305099445,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_bridge_seed6,0.5,0.2,16,0.5,bridge,6,45.983333333333334,38.725,7.258333333333334,0.5370005987661719,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_bridge_seed7,0.5,0.2,16,0.5,bridge,7,51.21666666666667,31.95,19.266666666666666,1.114944493786969,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_sbm_seed0,0.5,0.2,16,0.5,sbm,0,45.641666666666666,40.19166666666667,5.45,0.4895169207974795,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_sbm_seed1,0.5,0.2,16,0.5,sbm,1,48.575,39.86666666666667,8.708333333333334,0.588901620163984,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_sbm_seed2,0.5,0.2,16,0.5,sbm,2,63.09166666666667,54.608333333333334,8.483333333333333,0.4679239274133358,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_sbm_seed3,0.5,0.2,16,0.5,sbm,3,58.375,42.55833333333333,15.816666666666666,0.809164231610565,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_sbm_seed4,0.5,0.2,16,0.5,sbm,4,54.108333333333334,42.75833333333333,11.35,0.7093598309671589,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap0.5_sbm_seed5,0.5,0.2,16,0.5,sbm,5,60.09166666666667,42.3,17.791666666666668,0.7994694004605293,False,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.5_sbm_seed6,0.5,0.2,16,0.5,sbm,6,51.90833333333333,39.50833333333333,12.4,0.7605438301954669,False,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap0.5_sbm_seed7,0.5,0.2,16,0.5,sbm,7,80.68333333333334,82.11666666666666,-1.4333333333333333,0.183920618875088,True,protect_only,X,1,1,0,0,0
rho0.5_mu0.2_eta16_kap1_artic_seed0,0.5,0.2,16,1.0,artic,0,12.208333333333334,45.43333333333333,-33.225,-0.6476525759520011,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_artic_seed1,0.5,0.2,16,1.0,artic,1,23.433333333333334,56.90833333333333,-33.475,-0.4243914948166537,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_artic_seed2,0.5,0.2,16,1.0,artic,2,22.091666666666665,43.0,-20.908333333333335,-0.2296166307615975,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_artic_seed3,0.5,0.2,16,1.0,artic,3,17.15,58.141666666666666,-40.99166666666667,-0.5809876393797099,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_artic_seed4,0.5,0.2,16,1.0,artic,4,20.7,38.46666666666667,-17.766666666666666,-0.2151587965511098,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_artic_seed5,0.5,0.2,16,1.0,artic,5,14.783333333333333,43.34166666666667,-28.558333333333334,-0.5681750802955835,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_artic_seed6,0.5,0.2,16,1.0,artic,6,32.6,46.708333333333336,-14.108333333333333,-0.032388517387388155,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_artic_seed7,0.5,0.2,16,1.0,artic,7,12.358333333333333,34.71666666666667,-22.358333333333334,-0.5350900891021443,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_bridge_seed0,0.5,0.2,16,1.0,bridge,0,98.73333333333333,55.55833333333333,43.175,1.3429181666866994,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap1_bridge_seed1,0.5,0.2,16,1.0,bridge,1,72.85833333333333,39.34166666666667,33.516666666666666,1.3475728653004315,False,delay8,T,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_bridge_seed2,0.5,0.2,16,1.0,bridge,2,94.64166666666667,41.11666666666667,53.525,2.0556071727130094,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap1_bridge_seed3,0.5,0.2,16,1.0,bridge,3,72.14166666666667,46.69166666666667,25.45,0.9427728939853562,False,delay8,T,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_bridge_seed4,0.5,0.2,16,1.0,bridge,4,48.5,33.775,14.725,0.8658924437717331,False,delay8,T,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_bridge_seed5,0.5,0.2,16,1.0,bridge,5,57.68333333333333,31.491666666666667,26.191666666666666,1.3485696338145077,False,delay8,T,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_bridge_seed6,0.5,0.2,16,1.0,bridge,6,63.96666666666667,39.425,24.541666666666668,1.1006659660396132,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap1_bridge_seed7,0.5,0.2,16,1.0,bridge,7,68.79166666666667,31.966666666666665,36.825,1.780229800816056,False,delay8,T,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_sbm_seed0,0.5,0.2,16,1.0,sbm,0,63.016666666666666,41.99166666666667,21.025,0.9466028394187709,False,delay8,T,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_sbm_seed1,0.5,0.2,16,1.0,sbm,1,69.175,41.53333333333333,27.641666666666666,1.1824916268643206,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap1_sbm_seed2,0.5,0.2,16,1.0,sbm,2,88.475,57.00833333333333,31.466666666666665,0.9745271104439509,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap1_sbm_seed3,0.5,0.2,16,1.0,sbm,3,79.68333333333334,44.34166666666667,35.34166666666667,1.423793845896567,False,delay8,T,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_sbm_seed4,0.5,0.2,16,1.0,sbm,4,76.575,45.641666666666666,30.933333333333334,1.2722683546452442,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap1_sbm_seed5,0.5,0.2,16,1.0,sbm,5,92.18333333333334,45.56666666666667,46.61666666666667,1.6075602506724218,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta16_kap1_sbm_seed6,0.5,0.2,16,1.0,sbm,6,75.91666666666667,42.05833333333333,33.858333333333334,1.3552154561380703,False,delay8,T,1,0,1,0,0
rho0.5_mu0.2_eta16_kap1_sbm_seed7,0.5,0.2,16,1.0,sbm,7,123.38333333333334,87.91666666666667,35.46666666666667,0.7189702033910159,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.2_eta1_kap0.25_artic_seed0,0.5,0.2,1,0.25,artic,0,10.333333333333334,44.858333333333334,-34.525,-0.7197678472144797,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta1_kap0.25_artic_seed1,0.5,0.2,1,0.25,artic,1,12.408333333333333,54.483333333333334,-42.075,-0.7226845937472197,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta1_kap0.25_artic_seed2,0.5,0.2,1,0.25,artic,2,11.391666666666667,41.45,-30.058333333333334,-0.6480119994358261,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta1_kap0.25_artic_seed3,0.5,0.2,1,0.25,artic,3,11.275,56.641666666666666,-45.36666666666667,-0.758535815367444,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta1_kap0.25_artic_seed4,0.5,0.2,1,0.25,artic,4,10.75,38.46666666666667,-27.716666666666665,-0.642557164151038,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta1_kap0.25_artic_seed5,0.5,0.2,1,0.25,artic,5,9.658333333333333,39.916666666666664,-30.258333333333333,-0.7268488652477897,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.2_eta1_kap0.25_artic_seed6,0.5,0.2,1,0.25,artic,6,13.5,47.1,-33.6,-0.6762360684249218,True,burn_then_protect,P,1,0,1,0,0
